PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
216,2022-04-22,20:13:09.06,2,1,"Brown, Dawson",90000173348,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,6,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.58263,-0.233755,-5.600076,2257.52277,249.862121,2:15,5.29581,2.45774,5.65959,-29.61891,6.75748,15.07056,2.60855,-1.52529,80.44547,-5.710798,-2.924958,0.434091,,,,,,,,,,,,-9.39965,3.81925,-1.99271,50,5.25711,11.92246,-128.04656,-1.56205,-15.51345,27.90115,-25.87064,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,29467c00-c29a-11ec-91bc-95a4c9711d94,86.83068,,,8.13716,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:13:09.06,2022-04-22T20:13:09.0698450-04:00,2022-04-23T00:13:09.0698450Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,1b223369-12bd-44c3-b72c-607cf8b25103,54.84037,-129.09696,13.95058,5.29759,-0.58809,-12.93532,-2.45256,12.5065,-7.75673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
217,2022-04-22,20:13:44.00,2,2,"Brown, Dawson",90000173348,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,6,Top,1,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.71228,0.95036,-3.207435,2202.742369,269.463264,3:00,5.15158,2.49306,5.5691,-34.10325,1.37264,17.51922,3.19885,0.95378,81.28566,-5.330926,-0.08615,0.428685,,,,,,,,,,,,-9.76623,0.79319,-2.22797,50,5.21144,6.49131,-130.0018,0.87265,-16.57648,29.33847,-30.82776,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,3e0d64a0-c29a-11ec-91bc-95a4c9711d94,87.92577,,,8.42662,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:13:44.00,2022-04-22T20:13:44.0050386-04:00,2022-04-23T00:13:44.0050386Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,b17e4a08-aa76-4c6f-ab6b-ff8a3b31a27c,54.92874,-131.10939,14.66924,5.15653,2.03646,-15.41388,-2.48484,7.1171,-8.28824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
218,2022-04-22,20:13:57.47,2,3,"Brown, Dawson",90000173348,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,6,Top,1,1,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.09581,-0.618019,-3.635774,2208.20802,255.268853,2:30,5.33501,2.59301,5.62922,-29.05399,5.86366,17.97347,2.33602,0.69385,82.18123,-5.983343,-0.430644,0.425298,79.19003,57.151938,-130.194105,4765.826448,,,,,,,,-10.18512,3.47496,-2.29509,50,5.26366,7.51386,-130.61539,-2.46583,-17.54952,28.17868,-26.18652,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,461de840-c29a-11ec-91bc-95a4c9711d94,88.62585,62.88403,,7.91458,,,,1.35089,2.02757,-0.61866,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:13:57.47,2022-04-22T20:13:57.4789330-04:00,2022-04-23T00:13:57.4789330Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,798c3453-4887-4501-b726-5c851abd0044,54.87038,-131.66192,14.08934,5.33719,-1.49329,-13.09326,-2.58625,8.16563,-8.77476,,1.35089,-40.65803,-3.2467,4.09426,-1.60419,0.52384,-0.15332,0.03951,-0.00619,2.02757,97.57496,-38.51124,6.80978,-1.47617,0.27825,-0.04209,-0.00137,0.00294,-0.61866,-48.12232,10.14248,-3.26104,0.88138,-0.21669,0.04818,-0.00642,-0.00039,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
219,2022-04-22,20:14:16.76,2,4,"Brown, Dawson",90000173348,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,6,Top,1,1,2,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,88.46947,0.576962,-3.41648,,232.699548,1:45,5.28252,2.54552,5.68496,-26.35068,9.55914,11.11382,3.62538,0.28344,81.03315,-4.313122,-1.434448,0.431299,,,,,,,,,,,,-6.43863,5.0617,-2.26414,50,5.31485,7.15722,-128.29268,0.37903,-10.78984,25.17746,-23.69166,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,519c1b60-c29a-11ec-91bc-95a4c9711d94,87.39287,,,7.43632,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:14:16.76,2022-04-22T20:14:16.7635666-04:00,2022-04-23T00:14:16.7635666Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,5ec50923-26c5-465f-adfe-144ea45b899a,54.81041,-129.23328,12.58873,5.28415,1.26412,-11.84583,-2.53906,7.56032,-5.39492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
220,2022-04-22,20:14:34.62,2,5,"Brown, Dawson",90000173348,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,6,Top,1,1,2,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,81.35281,0.046804,-1.812161,2602.557412,28.77384,7:00,5.32114,2.63681,4.64694,-50.62999,-6.63638,-4.34851,1.14646,0.55194,75.34438,-8.990158,-2.576081,0.477382,89.42207,31.426333,19.868738,3469.677485,102.02247,61.12269,41.12619,323.15052,,26.721394,5.104849,1.67327,-2.97516,-2.44718,50,5.27893,3.92318,-118.07821,-1.88526,2.37433,21.41536,-36.39572,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,5c48cdb0-c29a-11ec-91bc-95a4c9711d94,78.9565,81.20987,,6.00843,,,,2.12669,1.33768,-0.56985,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:14:34.62,2022-04-22T20:14:34.6235090-04:00,2022-04-23T00:14:34.6235090Z,FlyBall,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,a3fd62f7-4009-425a-95bd-11da0303f972,55.85491,-119.13536,10.70768,5.32765,-0.08862,-18.19786,-2.63795,3.80597,1.18717,200.978134,2.13104,105.15618,-22.50389,4.8437,-0.56216,-0.05303,0.02988,-0.00387,0.00017,1.33539,68.42872,-15.73047,0.55036,-0.07151,0.00167,0.00909,-0.00225,0.00015,-0.56898,38.02195,-2.32799,-0.20608,0.18504,-0.05619,0.01037,-0.00105,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
221,2022-04-22,20:15:07.59,3,1,"Brown, Dawson",90000173348,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,6,Top,2,0,0,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,89.30926,-1.577003,-4.379533,2286.432971,227.858872,1:30,5.21127,2.44507,5.72805,-28.11187,6.88981,6.53004,1.39523,-1.09752,82.77353,-6.736487,-3.21557,0.42581,,,,,,,,,,,,-4.40335,4.1924,-2.08328,50,5.06185,9.64324,-129.49388,-4.57003,-7.57115,23.84641,-24.96559,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,6fe4cae0-c29a-11ec-91bc-95a4c9711d94,88.51936,,,6.53573,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:15:07.59,2022-04-22T20:15:07.5927762-04:00,2022-04-23T00:15:07.5927762Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,70b883fa-fe30-41fb-ad70-706313633f94,54.77204,-130.3697,11.92321,5.21286,-3.65311,-12.4828,-2.44256,9.9213,-3.78558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
222,2022-04-22,20:15:22.11,3,2,"Brown, Dawson",90000173348,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,6,Top,2,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.45304,-1.561911,-4.235872,2279.268025,215.752628,1:15,5.2673,2.57094,5.58817,-24.26489,10.69146,7.01107,1.7824,-0.80737,83.0399,-6.025145,-2.989487,0.425534,,,,,,,,,,,,-4.58488,6.07981,-2.21154,50,5.11689,9.31569,-129.752,-4.40255,-7.93867,23.16296,-21.64698,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,788dbdf0-c29a-11ec-91bc-95a4c9711d94,88.57678,,,6.41314,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:15:22.11,2022-04-22T20:15:22.1149906-04:00,2022-04-23T00:15:22.1149906Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,42b84b7d-f5e7-4aaa-926e-3fae10e522ad,54.91287,-130.62608,11.58148,5.26761,-3.58567,-10.82349,-2.56873,9.61527,-3.96934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
223,2022-04-22,20:15:41.74,3,3,"Brown, Dawson",90000173348,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,6,Top,2,1,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.09717,0.916617,-1.290127,2438.303285,34.74487,7:15,5.21457,2.58373,4.95204,-50.22763,-5.09272,-4.50807,1.89532,0.98884,73.57467,-8.14161,-2.086152,0.483535,,,,,,,,,,,,1.87268,-2.38106,-2.45472,50,5.2617,2.80684,-116.21903,-0.01055,2.55813,22.02892,-35.42668,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,84443f20-c29a-11ec-91bc-95a4c9711d94,77.95187,,,6.5225,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:15:41.74,2022-04-22T20:15:41.7402066-04:00,2022-04-23T00:15:41.7402066Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,6e7e5047-4e5d-40bc-9248-fef9abf422c6,55.548,-117.26592,11.01446,5.22219,1.67304,-17.71334,-2.58522,2.68527,1.27907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
224,2022-04-22,20:15:55.47,3,4,"Brown, Dawson",90000173348,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,6,Top,2,1,2,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,79.81323,0.531624,-1.845564,2552.406661,51.38213,7:45,5.3552,2.59214,4.93165,-49.86841,-4.48642,-7.32922,1.70228,0.23628,73.6167,-8.44145,-3.138694,0.484856,53.06177,-62.322041,126.106111,,,,,3.58582,,8.032277,0.030559,3.16382,-2.07386,-2.40598,50,5.36487,4.03218,-115.83589,-0.75784,4.30387,21.39466,-34.99517,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,8c78ec90-c29a-11ec-91bc-95a4c9711d94,77.73939,2.11762,,6.19654,,,,4.20518,2.11762,-0.39634,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:15:55.47,2022-04-22T20:15:55.4792658-04:00,2022-04-23T00:15:55.4792658Z,GroundBall,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,150a9672-d2ca-4410-bfca-6ff5070d0219,55.56986,-116.8601,10.69733,5.36105,0.91747,-17.49758,-2.59408,3.82615,2.15194,,4.20576,-21.41894,,,,,,,,2.11948,-69.29652,,,,,,,,-0.39713,29.36612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
225,2022-04-22,20:18:45.11,1,1,"Allen, Joshua",1000013065,Left,DUK_BLU,"Reid, Stephen",1000051198,Right,GIT_YEL,Undefined,6,Bottom,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.51084,-0.79951,1.48149,2297.99081,279.038231,3:15,5.28024,-0.90411,5.46386,-43.54514,0.06335,7.70642,0.90288,1.12498,74.50981,-8.710871,2.855687,0.475288,,,,,,,,,,,,-3.52748,0.57835,0.76816,50,5.17968,-3.32444,-116.96072,-3.12216,-4.90307,21.35386,-31.37016,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,f1918240-c29a-11ec-91bc-95a4c9711d94,79.30442,,,6.00103,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:18:45.11,2022-04-22T20:18:45.1122898-04:00,2022-04-23T00:18:45.1122898Z,,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,b519a13f-5775-4967-ae5c-623cb98b69b2,55.03688,-117.87673,10.67693,5.28474,-1.77648,-15.68508,0.90625,-3.11411,-2.45154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
226,2022-04-22,20:19:00.91,1,2,"Allen, Joshua",1000013065,Left,DUK_BLU,"Reid, Stephen",1000051198,Right,GIT_YEL,Undefined,6,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.99803,-1.876285,3.368999,2180.818339,155.401804,11:15,5.33212,-1.00658,5.8418,-13.70646,21.08832,-9.1204,2.44255,1.36797,81.82152,-4.524447,1.737918,0.42455,,,,,,,,,,,,5.60737,11.63666,0.73728,50,5.17101,-7.27857,-130.39994,-4.63524,9.61987,28.35343,-12.21051,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,faff24e0-c29a-11ec-91bc-95a4c9711d94,88.78219,,,8.17651,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:19:00.91,2022-04-22T20:19:00.9154258-04:00,2022-04-23T00:19:00.9154258Z,,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,4cd62a95-eb05-43e7-bb9f-1b7db9111729,54.65457,-131.4081,14.17672,5.32811,-4.20107,-6.10526,1.00216,-7.62062,4.80993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
227,2022-04-22,20:19:17.27,1,3,"Allen, Joshua",1000013065,Left,DUK_BLU,"Reid, Stephen",1000051198,Right,GIT_YEL,Undefined,6,Bottom,0,2,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.32739,1.119169,1.271157,2343.853575,266.859918,3:00,5.26382,-1.07951,5.53548,-41.23333,1.7011,5.99185,2.87418,0.60815,74.32286,-6.447802,2.339434,0.471601,,,,,,,,,,,,-2.65036,0.97248,0.96517,50,5.33367,-2.86278,-118.02789,0.89065,-3.72586,23.18061,-30.80695,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,04bd3170-c29b-11ec-91bc-95a4c9711d94,79.92451,,,7.00453,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:19:17.27,2022-04-22T20:19:17.2718290-04:00,2022-04-23T00:19:17.2718290Z,,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,c17c92f3-8af2-4bce-afc4-bb051bdac384,54.96213,-118.99846,11.59031,5.26938,2.18053,-15.40347,1.08177,-2.70678,-1.86293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
228,2022-04-22,20:19:33.62,1,4,"Allen, Joshua",1000013065,Left,DUK_BLU,"Reid, Stephen",1000051198,Right,GIT_YEL,Undefined,6,Bottom,0,2,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,81.4061,0.154367,0.978605,2372.32556,280.327337,3:15,5.32954,-1.10015,5.45717,-42.7212,-0.28571,8.1102,1.91397,0.49182,75.48792,-7.616946,2.424101,0.468852,85.61111,42.633702,22.707942,,95.29847,85.28665,54.93735,262.57334,,38.584386,5.260069,-3.8789,0.12693,1.00804,50,5.31338,-2.34062,-118.35466,-1.16402,-5.54936,20.76694,-31.99246,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,0e7dd610-c29b-11ec-91bc-95a4c9711d94,80.39299,96.40226,,5.91818,,,,1.38298,1.83637,-0.5389,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:19:33.62,2022-04-22T20:19:33.6271570-04:00,2022-04-23T00:19:33.6271570Z,FlyBall,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,f147f91e-ed3e-4be5-9c03-57834eea3ff9,55.04406,-119.23642,10.38347,5.33397,0.19438,-15.99623,1.10242,-2.105,-2.77468,215.944669,1.43308,84.24078,-18.88252,0.06193,3.29229,-1.68608,0.39432,-0.04439,0.00194,1.84077,84.92527,-22.04902,0.7114,0.98625,-0.60623,0.17257,-0.02381,0.00127,-0.54689,35.77475,1.88011,-2.00678,0.88227,-0.34159,0.09435,-0.01398,0.00081,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
229,2022-04-22,20:20:09.82,2,1,"Allen, Joshua",1000013065,Left,DUK_BLU,"Jackson, Jadyn",1000050955,Right,GIT_YEL,Undefined,6,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.28129,-1.503641,3.744463,2281.137571,153.609338,11:00,5.40896,-0.86544,6.02775,-15.18013,18.24946,-8.52894,2.74813,1.89652,83.40178,-4.407724,2.214859,0.416138,,,,,,,,,,,,5.39288,10.10709,0.57681,50,5.28277,-8.29463,-132.33914,-3.90416,9.57802,27.85294,-14.22342,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,240353c0-c29b-11ec-91bc-95a4c9711d94,90.57686,,,7.87951,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:20:09.82,2022-04-22T20:20:09.8272978-04:00,2022-04-23T00:20:09.8272978Z,,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,c8d68cc4-4039-4109-9ee2-8e3dd409153f,54.46938,-133.27647,13.92647,5.4061,-3.42551,-7.11171,0.86137,-8.61696,4.78901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
230,2022-04-22,20:20:25.59,2,2,"Allen, Joshua",1000013065,Left,DUK_BLU,"Jackson, Jadyn",1000050955,Right,GIT_YEL,Undefined,6,Bottom,1,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.60441,-1.50337,2.299992,2283.044988,155.098884,11:15,5.30859,-1.03805,5.89028,-13.34005,19.99891,-8.78611,2.7996,0.36646,83.56316,-4.075701,0.72485,0.415573,80.85915,-37.870632,-13.796607,,,,,4.02381,,-17.393545,0.037545,5.14544,10.98501,0.85776,50,5.17974,-4.95938,-132.94934,-3.85367,9.20318,28.6842,-12.52618,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,2d6d25d0-c29b-11ec-91bc-95a4c9711d94,90.69989,2.74153,,8.04126,,,,0.41615,2.74153,-0.36213,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:20:25.59,2022-04-22T20:20:25.5941842-04:00,2022-04-23T00:20:25.5941842Z,GroundBall,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,ce9c396c-dfab-44fa-b385-5ef12962e6ff,54.6076,-133.93975,14.3421,5.30533,-3.42117,-6.26309,1.03448,-5.27715,4.60159,,0.41451,91.18827,,,,,,,,2.74285,-73.01984,,,,,,,,-0.36173,-22.39226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
231,2022-04-22,20:21:00.91,3,1,"Allen, Joshua",1000013065,Left,DUK_BLU,"Simpson, Chandler",1000050275,Left,GIT_YEL,Undefined,6,Bottom,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.98561,-2.514778,3.392276,2069.286697,128.183713,10:15,5.3485,-0.78956,5.85018,-20.83048,13.02225,-15.19485,1.2703,1.09999,83.39157,-6.409003,0.671078,0.418763,,,,,,,,,,,,8.70973,7.67091,0.52262,50,5.13148,-7.16706,-131.89888,-6.48914,15.37534,27.51044,-18.63252,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,427dc1a0-c29b-11ec-91bc-95a4c9711d94,90.00899,,,7.59404,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:21:00.91,2022-04-22T20:21:00.9178834-04:00,2022-04-23T00:21:00.9178834Z,,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,ad9158c4-6ac0-42a4-8e76-2461b80f36fa,54.64896,-132.86499,13.75522,5.34788,-5.83481,-9.31626,0.7838,-7.707,7.68767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
232,2022-04-22,20:21:19.18,3,2,"Allen, Joshua",1000013065,Left,DUK_BLU,"Simpson, Chandler",1000050275,Left,GIT_YEL,Undefined,6,Bottom,2,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,90.84449,-0.826495,1.464849,2266.770713,158.601995,11:15,5.33178,-1.10474,6.02358,-13.68154,20.22781,-7.47595,3.42587,-0.37074,82.32154,-3.485408,0.120317,0.419113,95.87419,18.2532,-4.906928,2136.325518,108.95057,31.74785,-15.15813,320.77533,,-13.625618,3.351605,4.30504,11.01339,0.99423,50,5.25977,-3.05814,-131.88336,-2.25761,7.51913,30.22731,-12.93822,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,4d5be430-c29b-11ec-91bc-95a4c9711d94,89.93382,37.49865,,8.52295,,,,1.00616,3.4192,0.37053,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,00:21:19.18,2022-04-22T20:21:19.1842514-04:00,2022-04-23T00:21:19.1842514Z,LineDrive,v3,,,22 April 2022 18:00-duke@gatech,"Yu, Andrew",1000077104,Right,DUK_BLU,6fbd68b3-9239-4c5a-ba16-f2d7a51d64e0,54.47397,-132.90483,15.11366,5.32867,-1.82039,-6.46911,1.10186,-3.31223,3.75957,130.707284,1.00608,133.05182,-20.89163,4.4033,-0.76512,0.07526,0.00496,-0.00291,0.00033,3.41931,44.04154,-14.76103,0.35759,-0.10181,0.11137,-0.04862,0.01077,-0.00095,0.37037,-11.41898,-7.80453,2.56697,-0.55063,0.04918,0.00863,-0.00309,0.00028,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
